headline,date,doc_type,material_type,news_desk,section,keywords,url,id,byline
Patterns: Children With Hearing Loss Spend More Time in E.R.,2007-11-20,article,News,Science,Health,"['Accidents and Safety', 'Children and Youth', 'Medicine and Health', 'Ears and Hearing', 'Hospitals', 'Deafness']",https://www.nytimes.com/2007/11/20/health/research/20patt.html,nyt://article/00036c3c-4291-5898-85f2-aa9cf35c8b3b,By Eric Nagourney
STACEY CHAPMAN ENGAGED TO WED,1988-01-10,article,News,Society Desk,Style,['Weddings and Engagements'],https://www.nytimes.com/1988/01/10/style/stacey-chapman-engaged-to-wed.html,nyt://article/0020b9a3-13c0-5e5c-b6fc-6f563f8bdc31,
New Plan for Hearing-Aid Users,1995-11-27,article,News,National Desk,U.S.,"['Deafness', 'Hearing Aids', 'Telephones and Telecommunications']",https://www.nytimes.com/1995/11/27/us/new-plan-for-hearing-aid-users.html,nyt://article/004e24e1-e502-51c0-a8ce-04895908c194,AP
"M. McClelland, 53; Helped Experiments In Theater and Arts",1993-09-22,article,Obituary; Biography,Obituary,Obituaries,"['Biographical Information', 'DEATHS']",https://www.nytimes.com/1993/09/22/obituaries/m-mcclelland-53-helped-experiments-in-theater-and-arts.html,nyt://article/00742127-b642-510b-a474-a05476c54752,By Kathleen Teltsch
"THE HARD-OF-HEARING LIKE THE THEATER, TOO",1983-08-13,article,Letter,Editorial Desk,Opinion,['TERMS NOT AVAILABLE'],https://www.nytimes.com/1983/08/13/opinion/l-the-hard-of-hearing-like-the-theater-too-097540.html,nyt://article/007e25b1-b68b-5bc6-ada2-350415d9d35b,
TV: Here's the Kiddie‐Market Entry,1977-09-15,article,Archives,None,Archives,[],https://www.nytimes.com/1977/09/15/archives/tv-heres-the-kiddiemarket-entry.html,nyt://article/007fc132-b785-528f-8963-b5f4ebf2ab67,By John J. O'Connor
About Education,1979-03-20,article,Archives,None,Archives,"['Colleges and Universities', 'SPECIAL EDUCATION (FOR THE BLIND, HANDICAPPED, ETC)']",https://www.nytimes.com/1979/03/20/archives/about-education-colleges-seek-to-meet-needs-of-handicapped.html,nyt://article/00a73aaf-0717-5760-b9b0-e4c454bcffb2,By Fred M. Hechinger
Gretchen Whitmer: What if Trump Made Everyone Wear Masks?,2020-07-22,article,Op-Ed,OpEd,Opinion,"['Masks', 'States (US)', 'Coronavirus (2019-nCoV)', 'United States Politics and Government']",https://www.nytimes.com/2020/07/22/opinion/gretchen-whitmer-trump-coronavirus-masks.html,nyt://article/00ad0ddc-3612-5b31-9356-b11b9784abef,By Gretchen Whitmer
"Review: ""All Governments Lie"" and The Best of I.F. Stone - Arts & Leisure - International Herald Tribune",2006-09-29,article,News,IHT News,Arts,[],https://www.nytimes.com/2006/09/29/arts/29iht-idbriefs30A.2978125.html,nyt://article/00ae866c-696d-5380-a3e2-5a8a6ea5fe54,By Paul Berman
"‘I Took a Folding Chair, a Book and a Glass of Wine Up to the Roof’",2019-09-08,article,News,Metropolitan,New York,[],https://www.nytimes.com/2019/09/08/nyregion/metropolitan-diary.html,nyt://article/00e2ce6c-9134-5646-983a-c33ba98dc143,
Smaller - and Smarter - Hearing Aids,1987-06-14,article,News,Financial Desk,Business Day,"['Deafness', 'Hearing Aids', 'Ears and Hearing']",https://www.nytimes.com/1987/06/14/business/whats-new-in-the-hearing-business-smaller-and-smarter-hearing-aids.html,nyt://article/0134dd9d-37a2-59fa-b775-9c938e15424a,By Stacey Okun
F.Y.I.,1998-11-01,article,Question,The City Weekly Desk,New York,"['Traffic Signals and Signs', 'Deafness', 'Automobile Racing', 'Sign Language']",https://www.nytimes.com/1998/11/01/nyregion/fyi-600466.html,nyt://article/017da040-7e74-59b6-b9dd-a616812e32c4,By Daniel B. Schneider
"Fred O'Green, 77, Shaped Litton Into Leading Defense Contractor",1998-10-25,article,Obituary; Biography,Business/Financial Desk,Business Day,"['Biographical Information', 'Deaths (Obituaries)']",https://www.nytimes.com/1998/10/25/business/fred-o-green-77-shaped-litton-into-leading-defense-contractor.html,nyt://article/018fff99-3d62-57ca-9e2a-b5988c36408b,By Joseph B. Treaster
"Albert S. Menasco, 91, Plane Engine Designer",1988-11-24,article,Obituary,Obituary,Obituaries,['DEATHS'],https://www.nytimes.com/1988/11/24/obituaries/albert-s-menasco-91-plane-engine-designer.html,nyt://article/01d1b1b4-81a9-5370-8bbd-4db20994e698,
Trenton Topics,1977-08-02,article,Archives,None,Archives,"['DEAFNESS AND DEAF-MUTES', 'Automobile Insurance and Liability']",https://www.nytimes.com/1977/08/02/archives/trenton-topics-insurer-of-15-million-cars-gets-increase-of-144.html,nyt://article/01de27a7-756a-5174-89f6-f95ca0b8e347,By Walter H. Waggoner;Special to The New York Times
ALFRED RATHHEIM,1987-09-11,article,Obituary,Obituary,Obituaries,['DEATHS'],https://www.nytimes.com/1987/09/11/obituaries/alfred-rathheim.html,nyt://article/0214081b-b816-5eef-85b9-94d95836897b,
Smaller Military Hospitals Said to Put Patients at Risk,2014-09-02,article,News,National,U.S.,"['United States Defense and Military Forces', 'Hospitals', 'Health Insurance and Managed Care', 'Veterans', 'Series', 'Malpractice']",https://www.nytimes.com/2014/09/02/us/smaller-military-hospitals-said-to-put-patients-at-risk.html,nyt://article/0244cc6f-1cb9-5028-b0fd-1b31ff72d7c9,By Sharon LaFraniere and Andrew W. Lehren
Decreasing Our Word Power: The New Newspeak,1991-01-27,article,News,Book Review Desk,Books,"['Language and Languages', 'Books and Literature']",https://www.nytimes.com/1991/01/27/books/decreasing-our-word-power-the-new-newspeak.html,nyt://article/02fe7bd4-b419-5217-bf83-a649ba86afd3,By Walter Goodman
"What the City Folk Do, And Drama, Too",2005-03-27,article,News,Westchester Weekly Desk,New York,"['Education and Schools', 'Children and Youth', 'Theater']",https://www.nytimes.com/2005/03/27/nyregion/cross-westchester-what-the-city-folk-do-and-drama-too.html,nyt://article/03269703-8d32-5454-afd8-630fae055425,By Debra West
A Valuable Guide to Successful Aging,1998-04-14,article,News,Science Desk,Science,"['Books and Literature', 'AGED', 'Research']",https://www.nytimes.com/1998/04/14/science/personal-health-a-valuable-guide-to-successful-aging.html,nyt://article/034ecee6-075e-536e-b7f4-b6aab73a875c,By Jane E. Brody
Gallaudet University Installs Deaf President,1988-10-23,article,News,National Desk,U.S.,"['Appointments and Executive Changes', 'Deafness']",https://www.nytimes.com/1988/10/23/us/gallaudet-university-installs-deaf-president.html,nyt://article/034f7b6c-7092-57ec-91bf-38b1f78e6a84,AP
New Jersey Guide; CORELLI IN HOLMDEL,1981-07-05,article,News,New Jersey Weekly Desk,New York,"['Music', 'Children and Youth', 'RACES AND REGATTAS', 'CONCERTS AND RECITALS', 'Libraries and Librarians', 'Theater']",https://www.nytimes.com/1981/07/05/nyregion/new-jersey-guide-corelli-in-holmdel.html,nyt://article/035e7b62-c55b-5c77-9362-fd0e490d34a1,By Martha G. Wilson
Nancy Saravay and James Shifren,1992-08-30,article,News,Society Desk,Style,['Weddings and Engagements'],https://www.nytimes.com/1992/08/30/style/engagements-nancy-saravay-and-james-shifren.html,nyt://article/041b9605-519f-5100-afcc-077fdfa198b7,
"THE VIEW FROM: THE AMERICAN SCHOOL FOR THE DEAF;
Flagship School Prepares The Deaf for a Hearing World",1988-04-17,article,News,Connecticut Weekly Desk,New York,['Deafness'],https://www.nytimes.com/1988/04/17/nyregion/the-view-from-the-american-school-for-the-deaf-flagship-school.html,nyt://article/0436b734-ab2e-5c0b-8032-fefaeee04797,By Jacqueline Weaver
Enhancing Television for the Visually Impaired,1990-01-27,article,News,Cultural Desk,Arts,"['Television', 'Blindness', 'Eyes and Eyesight']",https://www.nytimes.com/1990/01/27/arts/enhancing-television-for-the-visually-impaired.html,nyt://article/047224a9-c30a-565e-8ac6-f361f8efe9be,Special to The New York Times
Megan Argie and Mathew Cox,2011-01-08,article,News,Society,Fashion & Style,['Weddings and Engagements'],https://www.nytimes.com/2011/01/09/fashion/weddings/09argie.html,nyt://article/04b3f3ab-c34a-550b-8e47-0638485939f3,By Rosalie R. Radomsky
"Paid Notice: Deaths  LEIBOWITZ, SAM",2000-07-30,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/2000/07/30/classified/paid-notice-deaths-leibowitz-sam.html,nyt://article/04c63a15-a361-5765-95b8-d7467dd0546c,
"Arts, Briefly; Connecticut Gives Funds To Theater of the Deaf",2006-07-07,article,News,"Movies, Performing Arts/Weekend Desk",Theater,"['Deafness', 'Finances', 'Budgets and Budgeting', 'Theater']",https://www.nytimes.com/2006/07/07/theater/arts-briefly-connecticut-gives-funds-to-theater-of-the-deaf.html,nyt://article/05141667-ddca-5ecf-b5a2-a951101c930d,By Alison Leigh Cowan
Notes; WORKING IN THE WILDERNESS,1981-02-22,article,News,Travel Desk,Travel,"['Festivals', 'Music', 'Forests and Forestry', 'EXPOSITIONS AND FAIRS', 'Volunteers', 'Athletics and Sports', 'TRAVEL, PERSONAL', 'Golf']",https://www.nytimes.com/1981/02/22/travel/notes-working-in-the-wilderness.html,nyt://article/05486926-aa48-5f89-a125-95c170cb9868,By Stanley Carr
NEWS SUMMARY,1988-03-14,article,Summary,Metropolitan Desk,New York,[],https://www.nytimes.com/1988/03/14/nyregion/news-summary-559288.html,nyt://article/057d6367-7218-5bd4-bc76-6a16a2742b5e,
Vision and Hearing Loss Are Tied to Cognitive Decline,2017-09-25,article,News,Science,Well,"['Ears and Hearing', 'Eyes and Eyesight', 'Memory', ""ALZHEIMER'S DISEASE"", 'Brain', 'Elderly', 'Dementia', 'Hearing Aids']",https://www.nytimes.com/2017/09/25/well/vision-and-hearing-loss-are-tied-to-cognitive-decline.html,nyt://article/06074d0e-fbc8-58f0-ba3f-cbaea24db985,By Jane E. Brody
Measure on Guns in Schools Contradicts Disability Law,1995-05-10,article,News,Metropolitan Desk;,New York,"['Education and Schools', 'Law and Legislation', 'Firearms', 'Handicapped']",https://www.nytimes.com/1995/05/10/nyregion/measure-on-guns-in-schools-contradicts-disability-law.html,nyt://article/06108257-193e-5ab1-9108-188392faedc6,By Sarah Kershaw
Medicaid Rationing Will Cost More in the End; Rescind the Program,1989-09-11,article,Letter,Editorial Desk,Opinion,"['MEDICAID (TITLE XIX OF FED MEDICARE LEGISLATION)', 'Medicine and Health']",https://www.nytimes.com/1989/09/11/opinion/l-medicaid-rationing-will-cost-more-in-the-end-rescind-the-program-624789.html,nyt://article/06377eb7-1165-5277-91cd-8d57a7aff087,
Brian Smith Weds Deborah O'Brien,1976-07-25,article,Archives,None,Archives,[],https://www.nytimes.com/1976/07/25/archives/brian-smith-weds-deborah-obrien.html,nyt://article/06728afe-8c80-5179-8a9e-099171b19118,
Hearing-Impaired Help,1985-11-13,article,Letter,Living Desk,Home & Garden,"['Hearing Aids', 'Ears and Hearing']",https://www.nytimes.com/1985/11/13/garden/l-hearing-impaired-help-149687.html,nyt://article/068c6393-df85-51e6-8e4d-f0a0b55a2972,
"If You're Thinking of Living In/Mountain Lakes, N.J.;A 20's Community Frozen in Time",1996-07-28,article,News,Real Estate Desk,Real Estate,['GEOGRAPHIC PROFILES'],https://www.nytimes.com/1996/07/28/realestate/if-you-re-thinking-living-mountain-lakes-nj-20-s-community-frozen-time.html,nyt://article/069c2ae0-fd3e-5dfc-a69a-5d0c2f2da1d3,By Jerry Cheslow
Head of College For Deaf Quits After Protests,1988-03-11,article,News,National Desk,U.S.,"['Deafness', 'Demonstrations and Riots']",https://www.nytimes.com/1988/03/11/us/head-of-college-for-deaf-quits-after-protests.html,nyt://article/06b696ea-9213-5220-b87b-b11543fd616b,"By B. Drummond Ayres Jr., Special To the New York Times"
Observer; In Tribal Solitude,1993-01-26,article,Op-Ed,Editorial Desk,Opinion,['Social Conditions and Trends'],https://www.nytimes.com/1993/01/26/opinion/observer-in-tribal-solitude.html,nyt://article/06c1b961-48bc-5a8c-b50f-6e4cb8aa4e87,By Russell Baker
Television,1977-12-27,article,Archives,None,Archives,[],https://www.nytimes.com/1977/12/27/archives/television.html,nyt://article/0713fb98-9690-52cd-ac3c-2bfc2f673cee,
Film Underscores Koreans' Growing Anger Over Sex Crimes,2011-10-17,article,News,Foreign,World,['Sexual Harassment'],https://www.nytimes.com/2011/10/18/world/asia/film-underscores-koreans-growing-anger-over-sex-crimes.html,nyt://article/072781f2-b1e3-5361-8de2-1bdb07fdce72,By Choe Sang-Hun
TRAVEL ADVISORY,1988-07-03,article,News,Travel Desk,Travel,"['CREDIT CARDS AND ACCOUNTS', 'Travel and Vacations']",https://www.nytimes.com/1988/07/03/travel/travel-advisory-075288.html,nyt://article/075e9e05-78cf-5790-9906-03f5cdd4e80c,
Outdoor Programs for the Handicapped,1979-10-21,article,Archives,None,Archives,['Handicapped'],https://www.nytimes.com/1979/10/21/archives/outdoor-programs-for-the-handicapped.html,nyt://article/0762eeb0-8c86-5569-8f35-d7e6bf1f89ff,
Harvard and M.I.T. Are Sued Over Lack of Closed Captions ,2015-02-12,article,News,National,Education,"['Colleges and Universities', 'Deafness', 'E-Learning', 'Discrimination', 'Disabilities', 'Suits and Litigation (Civil)']",https://www.nytimes.com/2015/02/13/education/harvard-and-mit-sued-over-failing-to-caption-online-courses.html,nyt://article/07a3f7c0-1a03-5036-8c21-546d6d3c4e19,By Tamar Lewin
SCHOOL FOR THE DEAF HAS DANCE PREVIEW,1986-12-14,article,News,Westchester Weekly Desk,New York,"['Deafness', 'Dancing', 'Culture']",https://www.nytimes.com/1986/12/14/nyregion/school-for-the-deaf-has-dance-preview.html,nyt://article/081c4f47-0471-52c7-916c-d99173a81855,By Ann B. Silverman
The Watchdog,2006-10-01,article,Review,Book Review Desk,Books,"['United States Politics and Government', 'Reviews', 'Writing and Writers', 'Books and Literature', 'Biographical Information']",https://www.nytimes.com/2006/10/01/books/review/the-watchdog.html,nyt://article/083b6593-b13d-5099-aaf7-71f337162bbb,By Paul Berman
E. Harris Nober Dies at 77; Created Alarm System for Hearing Impaired,2005-06-04,article,Obituary; Biography,National Desk,Obituaries,"['Colleges and Universities', 'Security and Warning Systems', 'Handicapped', 'Deaths (Obituaries)']",https://www.nytimes.com/2005/06/04/us/e-harris-nober-dies-at-77-created-alarm-system-for-hearing-impaired.html,nyt://article/089aadf1-986c-5cff-8e8c-289fa642c146,By Jeremy Pearce
COMMITTEE USES THE ARTS TO HELP THE HANDICAPPED,1985-01-30,article,Interview,Cultural Desk,Arts,"['Culture', 'Handicapped']",https://www.nytimes.com/1985/01/30/arts/committee-uses-the-arts-to-help-the-handicapped.html,nyt://article/08d6d0b6-bdb5-5a7b-b80c-ecf72c677ce0,By Eleanor Blau
‘Singing’ With Their Hands,2012-02-11,article,News,Styles,Fashion & Style,"['Video Recordings and Downloads', 'Music', 'Sign Language', 'Deafness']",https://www.nytimes.com/2012/02/12/fashion/singing-with-their-hands.html,nyt://article/0918d106-bd33-59fe-a100-cd3f9a231d54,By Austin Considine
Clearwater Revival Coming to Valhalla,1993-06-13,article,News,Westchester Weekly Desk,New York,['Music'],https://www.nytimes.com/1993/06/13/nyregion/music-clearwater-revival-coming-to-valhalla.html,nyt://article/093a9d90-965a-5b6e-9bf4-18b9008bd707,
PROGRAM AIDS THE HEARING IMPAIRED,1983-09-18,article,News,Connecticut Weekly Desk,New York,"['Education and Schools', 'ADULT EDUCATION', 'Deafness']",https://www.nytimes.com/1983/09/18/nyregion/program-aids-the-hearing-impaired.html,nyt://article/094b7774-2e25-5e6e-80e7-337aca826b83,By Peggy McCarthy
I.B.M. System to Help the Deaf Use Telephones,1989-12-13,article,News,Financial Desk,Business Day,"['Deafness', 'TELEPHONES', 'DATA PROCESSING (COMPUTERS)']",https://www.nytimes.com/1989/12/13/business/ibm-system-to-help-the-deaf-use-telephones.html,nyt://article/0962cb26-d73a-5f04-9071-1b8ac4ee3a78,By Calvin Sims
Games for Disabled Challenge Youngsters,1989-05-28,article,News,Long Island Weekly Desk,New York,['TERMS NOT AVAILABLE'],https://www.nytimes.com/1989/05/28/nyregion/games-for-disabled-challenge-youngsters.html,nyt://article/09c23f94-55c2-5e4b-a031-c73a8a44104d,By Linda Saslow
Information On Voting,1994-11-08,article,News,Metropolitan Desk,New York,['Elections'],https://www.nytimes.com/1994/11/08/nyregion/the-1994-campaign-information-on-voting.html,nyt://article/09df0870-dd94-5a78-8f99-3135abfe4aec,
Subtitles That Aid Reading,1991-01-06,article,News,Education Life Supplement,Education,"['READING', 'Television', 'Education and Schools', 'Illiteracy']",https://www.nytimes.com/1991/01/06/education/blackboard-subtitles-that-aid-reading.html,nyt://article/0a01e4e4-ef91-536e-9017-9f1f0679f4f3,By Steven Lee Myers
FOR CHILDREN TO LOOK AT AND JOIN IN,1984-12-07,article,News,Weekend Desk,Arts,['TERMS NOT AVAILABLE'],https://www.nytimes.com/1984/12/07/arts/for-children-to-look-at-and-join-in.html,nyt://article/0a1079ee-1b34-54cc-896e-511fdc39b264,By Esther Fein
REAGAN'S CONSUMER CHIEF NOTES POLICY SHIFT,1981-04-04,article,News,Cultural Desk,Arts,"['United States Politics and Government', 'Consumer Protection']",https://www.nytimes.com/1981/04/04/arts/reagan-s-consumer-chief-notes-policy-shift.html,nyt://article/0a506c7b-662e-58a8-9495-797858b249d5,"By Karen de Witt, Special To the New York Times"
M.T.A. Starts Live Webcasts of Meetings,2007-06-25,article,News,Metro,New York,[],https://cityroom.blogs.nytimes.com/2007/06/25/mta-starts-live-webcasts-of-meetings/,nyt://article/0a84a801-04c0-58c2-abc6-425d8529b9dd,By The New York Times
G.M. Lifts Dividends On 3 Stocks,1989-02-07,article,News,Financial Desk,Business Day,"['STOCKS (CORPORATE)', 'DIVIDENDS']",https://www.nytimes.com/1989/02/07/business/gm-lifts-dividends-on-3-stocks.html,nyt://article/0b1d5055-eee8-59c5-a77f-90d477ea83b2,"By Doron P. Levin, Special To the New York Times"
  Self-Inflicted Wound,1990-04-08,article,Letter,Arts and Leisure Desk,Arts,"['RECORDINGS (AUDIO)', 'Music']",https://www.nytimes.com/1990/04/08/arts/l-loud-music-self-inflicted-wound-708990.html,nyt://article/0b97c71d-8454-53e7-8d7e-209951ddc302,
"On the Edge, but Still in the Driver's Seat",1996-12-08,article,Biography,Arts and Leisure Desk,Movies,"['ABORTION', 'MOTION PICTURES', 'Biographical Information']",https://www.nytimes.com/1996/12/08/movies/on-the-edge-but-still-in-the-driver-s-seat.html,nyt://article/0bfba332-0c2c-5f68-b7a6-e6f548399070,By Margy Rochlin
"Vincent Chalk, 45; Won AIDS Job Ruling",1990-10-05,article,Obituary,Obituary,Obituaries,"['Biographical Information', 'DEATHS']",https://www.nytimes.com/1990/10/05/obituaries/vincent-chalk-45-won-aids-job-ruling.html,nyt://article/0c566154-801b-5c32-a81c-e9c2ad4b98fa,
Justices Reject Jurors’ Testimony on Deliberations,2014-12-09,article,News,National,U.S.,"['Jury System', 'Courts and the Judiciary', 'Traffic Accidents and Safety', 'Decisions and Verdicts']",https://www.nytimes.com/2014/12/10/us/supreme-court-sotomayor-rejects-jurors-testimony-on-deliberations.html,nyt://article/0ce8f55c-4379-54fc-a334-e9ea31bf9557,By Adam Liptak
Article 2002042193814134941 -- No Title,2002-04-21,article,News,None,U.S.,[],https://www.nytimes.com/2002/04/21/national/resources/article-2002042193814134941-no-title.html,nyt://article/0d4e0d30-a171-5078-904d-2288db12c14c,By
A Conversation With: Former Tihar Inmate Niranjan Kumar Mandal,2013-03-19,article,News,,World,['Prisons and Prisoners'],https://india.blogs.nytimes.com/2013/03/18/a-conversation-with-former-tihar-inmate-niranjan-kumar-mandal/,nyt://article/0d51078a-3265-56d8-a31c-bc4dcda7c30d,By Betwa Sharma
"  IN MALAWI, A FINE LITTLE CAR AND HIS BOY",1990-05-20,article,Review,Book Review Desk,Books,['BOOK REVIEWS'],https://www.nytimes.com/1990/05/20/books/children-s-books-in-malawi-a-fine-little-car-and-his-boy.html,nyt://article/0d676c18-b865-557e-90ff-dfb5b0f51d7e,By Patrick C. McKissack
A Child's Discovery in the Shake of a Leg,1992-08-13,article,News,Home Desk,Home & Garden,['Children and Youth'],https://www.nytimes.com/1992/08/13/garden/currents-a-child-s-discovery-in-the-shake-of-a-leg.html,nyt://article/0d8e84bc-8a36-52d8-b22b-b0188a0ea921,By Dulcie Leimbach
HELPING THE HANDICAPPED UP THE LADDER OF SCOUTING,1984-04-25,article,News,Living Desk,Home & Garden,['Handicapped'],https://www.nytimes.com/1984/04/25/garden/helping-the-handicapped-up-the-ladder-of-scouting.html,nyt://article/0da016fb-b579-52c4-ac20-825434d7d634,By Dorothy J. Gaiter
"CONNECTICUT OPINION;

WEAK HEARING EXACTS A HIGH TOLL",1985-10-27,article,News,Connecticut Weekly Desk,New York,['TERMS NOT AVAILABLE'],https://www.nytimes.com/1985/10/27/nyregion/connecticut-opinion-weak-hearing-exacts-a-high-toll.html,nyt://article/0daecdbd-3865-5380-a8aa-afca5c74810d,By K. J. Lee
Concussion Lawsuits Rankle School Groups,2015-05-21,article,News,Sports,Sports,"['Concussions', 'Football', 'Interscholastic Athletics', 'Sports Injuries', 'Education (Secondary)']",https://www.nytimes.com/2015/05/21/sports/football/concussion-lawsuits-rankle-school-groups.html,nyt://article/0e27ae67-d921-54e2-841c-6cae9e5d3998,By Ben Strauss
COUNTY OFFICIALS SPLIT ON REQUESTS FOR ALBANY ACTION,1986-02-23,article,News,Westchester Weekly Desk,New York,['Law and Legislation'],https://www.nytimes.com/1986/02/23/nyregion/county-officials-split-on-requests-for-albany-action.html,nyt://article/0e48cbe3-5389-5145-9cb1-217d62a58b44,By Gary Kriss
WJIT Radio to Give Channel 4 Newscast in Spanish,1976-09-18,article,Archives,None,Archives,"['TELEVISION AND RADIO', 'PROGRAMS', 'TELEVISION AND RADIO', 'PROGRAMS', 'NEWS PROGRAMS', 'DEAFNESS AND DEAF-MUTES', 'PRESIDENTIAL ELECTION OF 1976', 'PRESIDENTIAL CANDIDATES AND POST-CONVENTION CAMPAIGN', 'News and News Media']",https://www.nytimes.com/1976/09/18/archives/wjit-radio-to-give-channel-14-newscast-in-spanish.html,nyt://article/0e5b7d7c-2c19-55c6-97ac-2eaad909dfeb,By Les Brown
Star Pitcher Will Ride Tide of Success to South Florida,2007-07-01,article,News,Regionals,New York,"['Deafness', 'Athletics and Sports']",https://www.nytimes.com/2007/07/01/nyregion/nyregionspecial2/01peoplenj.html,nyt://article/0e809ed8-751d-5173-8812-3213493eb344,By Robert Strauss
"ABOUT WESTCHESTER;
HELPING PEOPLE 'HEAR'",1984-09-09,article,News,Westchester Weekly Desk,New York,['TERMS NOT AVAILABLE'],https://www.nytimes.com/1984/09/09/nyregion/about-westchester-helping-people-hear.html,nyt://article/0eb85e72-75f4-5e79-b3a4-d8105e9705c4,By Lynne Ames
Education Program for Deaf Infants,1982-11-14,article,Letter,Long Island Weekly Desk,New York,"['Deafness', 'Education and Schools', 'Children and Youth']",https://www.nytimes.com/1982/11/14/nyregion/l-letters-to-the-long-island-editor-education-program-for-deaf-infants-031830.html,nyt://article/0ed369d7-5d79-5373-a9d1-66f70905c4ca,
Campus Protest by the Deaf Is Widening,1988-03-09,article,News,National Desk,U.S.,"['Deafness', 'Demonstrations and Riots']",https://www.nytimes.com/1988/03/09/us/campus-protest-by-the-deaf-is-widening.html,nyt://article/0efa64c0-56e5-5909-a3f2-306ba9fce121,"By B. Drummond Ayres Jr., Special To the New York Times"
"Deafness, Context and a Charge of Harassment",1996-03-31,article,Letter,Editorial Desk,Opinion,"['Deafness', 'Discrimination']",https://www.nytimes.com/1996/03/31/opinion/l-deafness-context-and-a-charge-of-harassment-043460.html,nyt://article/0f036bf4-a3ec-507a-b66c-6ada17141416,
"Signs for the Hearing, Lessons From the Deaf",1997-12-21,article,News,Connecticut Weekly Desk,New York,"['Deafness', 'Sign Language']",https://www.nytimes.com/1997/12/21/nyregion/signs-for-the-hearing-lessons-from-the-deaf.html,nyt://article/0f2edc7e-cbf2-599e-9410-b8cf7f8fc4e1,By Richard Weizel
"ON LANGUAGE;

BAYBUH,BAYUH....",1985-06-23,article,News,Magazine Desk,Magazine,"['English Language', 'Music']",https://www.nytimes.com/1985/06/23/magazine/on-language-baybuhbayuh.html,nyt://article/0f89f9cd-a3d9-51ce-8d16-90c46b3b2072,By Edwin Newman
"In 'Sweeney,' Words Drive Art Forms",2000-05-08,article,Review,The Arts/Cultural Desk,Theater,"['Reviews', 'Theater']",https://www.nytimes.com/2000/05/08/theater/music-review-in-sweeney-words-drive-art-forms.html,nyt://article/0f994f9b-0efe-53f0-a17d-2e8f8718a184,By Bernard Holland
Issues of Accessibility,2007-09-18,article,News,,Food,[],https://dinersjournal.blogs.nytimes.com/2007/09/18/issues-of-accessibility/,nyt://article/0fed40ae-77e5-5324-a6b0-7c43130f7e77,By Frank Bruni
Glenn's Devotion,1982-07-26,article,News,Sports Desk,Sports,"['Deafness', 'PROFESSIONAL ATHLETICS', 'Biographical Information', 'Camps and Camping', 'Football']",https://www.nytimes.com/1982/07/26/sports/sports-world-specials-glenn-s-devotion.html,nyt://article/10126d8e-7abe-5d82-9e0e-4704661f2b5c,By Thomas Rogers
BROADWAY,1986-06-13,article,News,Weekend Desk,Theater,['Theater'],https://www.nytimes.com/1986/06/13/theater/broadway.html,nyt://article/106888ef-d731-5f10-891d-7986468b6719,By Enid Nemy
The New Hearing Aids: Nearly Invisible Devices Filter Distracting Sounds,1988-02-25,article,News,Metropolitan Desk,New York,"['Deafness', 'Hearing Aids', 'DATA PROCESSING (COMPUTERS)']",https://www.nytimes.com/1988/02/25/nyregion/health-medical-technology-new-hearing-aids-nearly-invisible-devices-filter.html,nyt://article/11351477-dc6c-5000-88a3-dedd6429688f,By Warren E. Leary
The Whole Body Catalogue,1997-07-08,article,News,Science Desk,Science,"['Transplants', 'Implants', 'ANATOMY AND PHYSIOLOGY', 'Medicine and Health', 'Research']",https://www.nytimes.com/1997/07/08/science/the-whole-body-catalogue.html,nyt://article/1148ad83-0056-5943-be5c-66b4ba445be1,By Warren E. Leary
Blame the brain for hearing loss,2005-03-03,article,News,None,Health,[],https://www.nytimes.com/2005/03/03/health/blame-the-brain-for-hearing-loss.html,nyt://article/11656ea3-90b5-55c4-ab9d-cb68a361c529,By Eric Nagourney
A Little Hard of Hearing,2009-08-24,article,Question,Science,Science,"['Men and Boys', 'Science and Technology', 'Women and Girls', 'Medicine and Health', 'Ears and Hearing', 'Deafness', 'Hearing Aids']",https://www.nytimes.com/2009/08/25/science/25qna.html,nyt://article/11b34326-d890-5c79-b048-4ae74c60fe69,By C. Claiborne Ray
Where Dancers in Their 80's Turn Into Time Travelers,2000-08-20,article,News,The City Weekly Desk,New York,"['AGED', 'Dancing']",https://www.nytimes.com/2000/08/20/nyregion/neighborhood-report-flushing-buzz-where-dancers-their-80-s-turn-into-time.html,nyt://article/11c4ba1b-fb91-5d8b-8335-329f29f36a28,By Jim O'Grady
A Clear Channel for the Hearing-Impaired,2011-10-24,article,News,,Health,"['Deafness', 'Disabilities', 'Hearing Aids']",https://newoldage.blogs.nytimes.com/2011/10/24/a-clear-channel-for-the-hearing-impaired/,nyt://article/123f90d0-a70e-5427-8537-321de5f3c1a0,By The New York Times
"Technology;
A Work in Progress: Sign Language Telephones",1994-08-21,article,News,Financial Desk,Business Day,"['Deafness', 'Sign Language', 'DATA PROCESSING (COMPUTERS)']",https://www.nytimes.com/1994/08/21/business/technology-a-work-in-progress-sign-language-telephones.html,nyt://article/1245593d-f043-5fd9-9c34-e367f9c7f453,By Evan I. Schwartz
Gifts: Indulging the Quirks,1996-11-21,article,List,Home Desk,Home & Garden,"['Gifts', 'Christmas']",https://www.nytimes.com/1996/11/21/garden/gifts-indulging-the-quirks.html,nyt://article/12785052-898a-5c1c-aff8-924a39e68773,By Marianne Rohrlich
